body,brand,cit,color,gear,price,usage,year
بدون رنگ,سمند LX ساده,تهران، شهریار,خاکستری,دنده‌ای,72000000.0,100000.0,1395
بدون رنگ,سمند LX EF7 بنزینی,تهران، تهرانپارس شرقی,سفید,دنده‌ای,98000000.0,0.0,1398
یک لکه رنگ,سمند LX EF7 گازسوز,تهران، تهرانپارس غربی,سفید,دنده‌ای,57000000.0,207000.0,1389
دو لکه رنگ,سمند LX EF7 بنزینی,تهران، اندیشه,سفید,دنده‌ای,72000000.0,52000.0,1395
چند لکه رنگ,سمند LX ساده,تهران، خلیج فارس,نقره‌ای,دنده‌ای,27000000.0,355000.0,1384
یک لکه رنگ,سمند LX EF7 بنزینی,تهران، آذری,خاکستری,دنده‌ای,64500000.0,120000.0,1393
دو لکه رنگ,سمند LX ساده,تهران، شهریار,نوک‌مدادی,دنده‌ای,65000000.0,146.0,1395
دو لکه رنگ,سمند LX EF7 بنزینی,تهران، جوانمرد قصاب,سرمه‌ای,دنده‌ای,69700000.0,120000.0,1394
چند لکه رنگ,سمند LX ساده,تهران، نواب,سفید,دنده‌ای,35000000.0,300000.0,1386
دو لکه رنگ,سمند LX EF7 بنزینی,تهران، شهرک غرب,آبی,دنده‌ای,75000000.0,180000.0,1395
بدون رنگ,سمند LX EF7 بنزینی,تهران، کوی فردوس,بادمجانی,دنده‌ای,71000000.0,54000.0,1393
چند لکه رنگ,سمند LX ساده,تهران، شهرک بخارایی,خاکستری,دنده‌ای,47000000.0,174.0,1390
بدون رنگ,سمند LX ساده,تهران، شهر قدس,سفید,دنده‌ای,70000000.0,54000.0,1394
چند لکه رنگ,سمند LX ساده,تهران، شهریار,مشکی,دنده‌ای,30000000.0,500.0,1381
چند لکه رنگ,سمند LX ساده,تهران، شهر ری,سفید,دنده‌ای,47000000.0,140000.0,1392
چند لکه رنگ,سمند LX ساده,تهران، پونک,سفید,دنده‌ای,49500000.0,227000.0,1390
دو لکه رنگ,سمند LX ساده,تهران، پارک شهر,سفید,دنده‌ای,61000000.0,124000.0,1393
چند لکه رنگ,سمند LX EF7 گازسوز,تهران، نواب,خاکستری,دنده‌ای,61000000.0,153000.0,1390
بدون رنگ,سمند LX ساده,تهران، ونک,سفید,دنده‌ای,80000000.0,70.0,1397
بدون رنگ,سمند LX EF7 بنزینی,تهران، آذربایجان,سفید,دنده‌ای,97000000.0,0.0,1398
بدون رنگ,سمند LX EF7 بنزینی,تهران، تهران‌سر,سفید,دنده‌ای,67200000.0,80.0,1393
بدون رنگ,سمند LX,تهران، تهرانپارس شرقی,سفید,دنده‌ای,35000000.0,1.0,1398
بدون رنگ,سمند LX,تهران، مهرآباد جنوبی,سفید,دنده‌ای,122000000.0,0.0,1398
یک لکه رنگ,سمند LX ساده,تهران، جردن,خاکستری,دنده‌ای,66000000.0,41000.0,1393
چند لکه رنگ,سمند LX EF7 گازسوز,تهران، حسن‌آباد,خاکستری,دنده‌ای,48500000.0,250000.0,1390
چند لکه رنگ,سمند LX ساده,تهران، تجریش,نقره‌ای,دنده‌ای,29000000.0,1.0,1382
دو لکه رنگ,سمند LX ساده,تهران، پارک آزادگان,سفید صدفی,دنده‌ای,64000000.0,128000.0,1393
دو لکه رنگ,سمند LX EF7 بنزینی,تهران، نواب,سفید صدفی,دنده‌ای,60000000.0,110000.0,1393
بدون رنگ,سمند LX EF7 بنزینی,تهران، آهنگ,سفید,دنده‌ای,77000000.0,39000.0,1393
بدون رنگ,سمند LX ساده,تهران، شهر قدس,سفید,دنده‌ای,58000000.0,170.0,1392
بدون رنگ,سمند LX EF7 بنزینی,تهران، نظام‌آباد,سفید,دنده‌ای,68500000.0,170000.0,1395
دو لکه رنگ,سمند LX ساده,تهران، بهجت‌آباد,سفید,دنده‌ای,62000000.0,77000.0,1394
بدون رنگ,سمند LX EF7 بنزینی,تهران، يافت‌آباد,سفید,دنده‌ای,101000000.0,0.0,1398
چند لکه رنگ,سمند LX ساده,تهران، تهران‌سر,سفید,دنده‌ای,55000000.0,175000.0,1391
دو لکه رنگ,سمند LX EF7 بنزینی,تهران، شهرک دانشگاه,سرمه‌ای,دنده‌ای,57500000.0,76800.0,1392
بدون رنگ,سمند LX ساده,تهران، طالقانی,خاکستری,دنده‌ای,69000000.0,107.0,1395
بدون رنگ,سمند LX EF7 بنزینی,تهران، رباط کریم,سفید صدفی,دنده‌ای,67000000.0,137000.0,1392
چند لکه رنگ,سمند LX EF7 گازسوز,تهران، آرژانتین,سفید,دنده‌ای,76000000.0,85000.0,1393
بدون رنگ,سمند LX ساده,تهران، سعادت‌آباد,آبی,دنده‌ای,57000000.0,133000.0,1392
دو لکه رنگ,سمند LX EF7 بنزینی,تهران، تهرانپارس شرقی,سفید,دنده‌ای,65500000.0,120000.0,1394
بدون رنگ,سمند LX ساده,تهران، شهر قدس,سفید,دنده‌ای,57000000.0,170000.0,1392
بدون رنگ,سمند LX ساده,تهران، منیریه,سفید,دنده‌ای,40000000.0,210000.0,1388
