body,brand,cit,color,gear,price,usage,year
چند لکه رنگ,پراید 131 SE,تهران، رباط کریم,نوک‌مدادی,دنده‌ای,۱۲۰٫۰۰۰,,۲۰۱۳ - ۱۳۹۲
چند لکه رنگ,پراید 131 EX,تهران، نعمت‌آباد,نقدی,دنده‌ای,توافقی,۳۲۲٫۰۰۰,۲۰۰۲ - ۱۳۸۱
دو لکه رنگ,پراید 131 SX,تهران، رباط کریم,سفید,دنده‌ای,۳۴٫۰۰۰٫۰۰۰ تومان,۱۸۰٫۰۰۰,۲۰۱۳ - ۱۳۹۲
۴۰٫۰۰۰٫۰۰۰ تومان,پراید 131 LE,تهران، شهرک کیانشهر,تک برگی,۱۲۰٫۰۰۰,,,۲۰۱۵ - ۱۳۹۴
,پراید 131 SE,تهران، لویزان,۰,,,,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,پراید 131 SE,تهران، پاکدشت,سفید,دنده‌ای,۴۲٫۰۰۰٫۰۰۰ تومان,۸۲٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دنده‌ای,پراید 131 SL,تهران، شهرک کیانشهر,بدون رنگ,۵۰٫۰۰۰,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 131 LE,تهران، شهرک محلاتی,نقره‌ای,دنده‌ای,۱۱۷٫۰۰۰,,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پراید 131 SE,تهران، تهرانپارس شرقی,سفید,دنده‌ای,۴۶٫۰۰۰٫۰۰۰ تومان,۳۸٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 131 SE,تهران، شهر قدس,سفید,دنده‌ای,۳۲٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 131 SE,تهران، رباط کریم,سفید,دنده‌ای,۴۲٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 131 SE,تهران، جنت‌آباد شمالی,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
,پراید 131 SX,تهران، قیامدشت,,,,,۲۰۱۴ - ۱۳۹۳
چند لکه رنگ,پراید 131 SL,تهران، استاد معین,سفید,دنده‌ای,۳۲٫۰۰۰٫۰۰۰ تومان,کولر دوال,۲۰۱۲ - ۱۳۹۱
بدون رنگ,پراید 131 SL,تهران، بومهن,نقره‌ای,دنده‌ای,۳۰٫۰۰۰٫۰۰۰ تومان,۲۲۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
یک لکه رنگ,پراید 131 SE,تهران، پونک,قرمز,دنده‌ای,۱۰۷٫۰۰۰,,۲۰۰۸ - ۱۳۸۷
بدون رنگ,پراید 131 SE,تهران، مجیدیه,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 SE,تهران، آهنگ,سفید,دنده‌ای,۴۶٫۰۰۰٫۰۰۰ تومان,۶۸٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 131 SE,تهران، ملک‌آباد,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 SX,تهران، اندیشه,سفید,دنده‌ای,۴۵٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
دنده‌ای,پراید 131 EX,تهران، اسفندیاری,سفید,۳۹٫۵۰۰٫۰۰۰ تومان,۶۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
دنده‌ای,پراید 131 دوگانه‌ سوز,تهران، قرچک,دو لکه رنگ,۳۰٫۰۰۰٫۰۰۰ تومان,۲۸۰,,۲۰۱۰ - ۱۳۸۹
,پراید 131 EX,تهران، دولت‌آباد,,,,,۲۰۰۲ - ۱۳۸۱
بدون رنگ,پراید 131 SE,تهران، آذری,سفید,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۶۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 131 EX,تهران، صادقیه,سفید صدفی,دنده‌ای,۱۷٫۰۰۰٫۰۰۰ تومان,۱,۲۰۱۹ - ۱۳۹۸
۹۸٫۰۰۰,پراید 131 SE,تهران، شهر قدس,۴۰٫۵۰۰٫۰۰۰ تومان,,,,۲۰۱۶ - ۱۳۹۵
تصادفی,پراید 131 SX,تهران، پرند,سفید,دنده‌ای,۲۸٫۰۰۰٫۰۰۰ تومان,۴۴۸٫۰۰۰,۲۰۱۱ - ۱۳۹۰
۲۰۰٫۰۰۰,پراید 131 EX,تهران، آذری,۲۳٫۰۰۰٫۰۰۰ تومان,,,,۲۰۰۴ - ۱۳۸۳
یک لکه رنگ,پراید 131 SE,تهران، پونک,خاکستری,دنده‌ای,۳۶٫۸۰۰٫۰۰۰ تومان,۸۵٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 131 SE,تهران، جوادیه,سفید,دنده‌ای,۴۵٫۵۰۰٫۰۰۰ تومان,۲۳٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 131 SE,تهران، آذری,سفید,دنده‌ای,۴۰٫۰۰۰٫۰۰۰ تومان,۹۰,۲۰۱۴ - ۱۳۹۳
دو لکه رنگ,پراید 131 SL,تهران، صادقیه,نوک‌مدادی,دنده‌ای,۱۱۰٫۰۰۰,,۲۰۰۷ - ۱۳۸۶
دو لکه رنگ,پراید 131 SE,تهران، آذری,سفید,دنده‌ای,۴۱٫۰۰۰٫۰۰۰ تومان,۱۱۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 131 SX,تهران، پاکدشت,سفید,دنده‌ای,۴۳٫۵۰۰٫۰۰۰ تومان,۱۵۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,پراید 131 SX,تهران، میرداماد,سفید,دنده‌ای,۳۳٫۹۰۰٫۰۰۰ تومان,۱۸۳٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 131 SE,تهران، نعمت‌آباد,سفید,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۶۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 131 SE,تهران، چیتگر,سفید,دنده‌ای,۹۹٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 131 EX,تهران، شکوفه,سفید,دنده‌ای,۴۵٫۲۰۰٫۰۰۰ تومان,۵۵,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,پراید 131 دوگانه‌ سوز,تهران، رباط کریم,سفید,دنده‌ای,۲۱۰٫۰۰۰,,۲۰۰۹ - ۱۳۸۸
بدون رنگ,پراید 131 EX,تهران، صادقیه,سفید,دنده‌ای,۱۷٫۰۰۰٫۰۰۰ تومان,۱,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 EX,تهران، رباط کریم,آلبالویی,دنده‌ای,۲۶٫۰۰۰٫۰۰۰ تومان,۱۰۰٫۰۰۰,۲۰۰۸ - ۱۳۸۷
بدون رنگ,پراید 131 SE,تهران، پاکدشت,سفید,دنده‌ای,۴۹٫۸۰۰٫۰۰۰ تومان,کولر دوال,۲۰۱۹ - ۱۳۹۸
,پراید 131 SX,تهران، خانی‌آباد,,,,,۲۰۱۷ - ۱۳۹۶
دو لکه رنگ,پراید 131 SL,تهران، شهر ری,سفید صدفی,دنده‌ای,۳۳٫۳۰۰٫۰۰۰ تومان,۲۱۷,۲۰۱۲ - ۱۳۹۱
یک لکه رنگ,پراید 131 SX,تهران، شهر ری,سفید,دنده‌ای,۱۰۲٫۰۰۰,,۲۰۱۲ - ۱۳۹۱
بدون رنگ,پراید 131 SE,تهران، شهر ری,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,پراید 131 SE,تهران، اکباتان,سفید,دنده‌ای,۳۷٫۰۰۰٫۰۰۰ تومان,۸۰,۲۰۱۶ - ۱۳۹۵
دنده‌ای,پراید 131 EX,تهران، نارمک,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 131 SX,تهران، تهران‌سر,دو لکه رنگ,۱۳۶٫۰۰۰,,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 131 SE,تهران، شمس‌آباد,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 131 SE,تهران، رباط کریم,بدون رنگ,۱۴۷٫۰۰۰,,,۲۰۱۴ - ۱۳۹۳
چند لکه رنگ,پراید 131 دوگانه‌ سوز,تهران، شهریار,سفید,دنده‌ای,۳۱٫۰۰۰٫۰۰۰ تومان,۲۳۰,۲۰۱۰ - ۱۳۸۹
یک لکه رنگ,پراید 131 SE,تهران، شهر ری,سفید,دنده‌ای,۴۷٫۰۰۰٫۰۰۰ تومان,۵۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 131 SL,تهران، رباط کریم,سفید,دنده‌ای,۴۸٫۷۰۰٫۰۰۰ تومان,۴۳٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 131 دوگانه‌ سوز,تهران، شوش,نقره‌ای,دنده‌ای,۱۵۸٫۰۰۰,,۲۰۰۷ - ۱۳۸۶
بدون رنگ,پراید 131 SE,تهران، جنت‌آباد شمالی,سفید,دنده‌ای,۴۶٫۰۰۰٫۰۰۰ تومان,۵۵٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دو لکه رنگ,پراید 131 SE,تهران، رباط کریم,سفید,دنده‌ای,۴۲٫۵۰۰٫۰۰۰ تومان,۲۶٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 131 SE,تهران، مشیریه,نقره‌ای,دنده‌ای,۴۳٫۸۰۰٫۰۰۰ تومان,۵۲٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 131 SE,تهران، تهران‌سر,سفید,دنده‌ای,۴۸٫۰۰۰٫۰۰۰ تومان,۳۲٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 131 SE,تهران، صادقیه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,پراید 131 SL,تهران، استاد معین,سفید,دنده‌ای,۳۰٫۰۰۰٫۰۰۰ تومان,۱۸۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 131 SE,تهران، نواب,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,پراید 131 SE,تهران، پرند,نقره‌ای,دنده‌ای,۲۴٫۰۰۰٫۰۰۰ تومان,۳,۲۰۰۶ - ۱۳۸۵
بدون رنگ,پراید 131 SE,تهران، جنت‌آباد شمالی,سفید,دنده‌ای,هستم,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 SE,تهران، دولت‌آباد,سفید,دنده‌ای,۱۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,پراید 131 SL,تهران، شهریار,نوک‌مدادی,دنده‌ای,۱۸۰٫۰۰۰,,۲۰۰۸ - ۱۳۸۷
بدون رنگ,پراید 131 SE,تهران، شهر ری,نقدی,دنده‌ای,توافقی,۴۹٫۵۰۰,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,پراید 131 SE,تهران، چهارصد دستگاه,سفید,دنده‌ای,۴۲٫۵۰۰٫۰۰۰ تومان,۲۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 131 SX,تهران، بریانک,سفید,دنده‌ای,۳۵٫۰۰۰٫۰۰۰ تومان,۱۷٫۰۰۰,۲۰۱۱ - ۱۳۹۰
دنده‌ای,پراید 131 SX,تهران، شهر قدس,چند لکه رنگ,۳۱٫۰۰۰٫۰۰۰ تومان,۳۵۰٫۰۰۰,,۲۰۱۰ - ۱۳۸۹
دو لکه رنگ,پراید 131 SL,تهران، شهریار,سفید,دنده‌ای,هستم,۱۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 131 SE,تهران، شهریار,سرمه‌ای,دنده‌ای,۲۰٫۰۰۰,,۲۰۰۲ - ۱۳۸۱
یک لکه رنگ,پراید 131 SE,تهران، پیروزی,سفید,دنده‌ای,۳۸٫۸۰۰٫۰۰۰ تومان,۱۲۵٫۰۰۰,۲۰۱۵ - ۱۳۹۴
۴۳٫۵۰۰٫۰۰۰ تومان,پراید 131 SE,تهران، آذربایجان,تک برگی,۵۴٫۰۰۰,,,۲۰۱۷ - ۱۳۹۶
تصادفی,پراید 131 دوگانه‌ سوز,تهران، رباط کریم,سفید,دنده‌ای,۲۰٫۰۰۰٫۰۰۰ تومان,۴,۲۰۰۴ - ۱۳۸۳
دو لکه رنگ,پراید 131 EX,تهران، شهر قدس,سفید,دنده‌ای,۴۲٫۰۰۰٫۰۰۰ تومان,۵۷٫۰۰۰,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,پراید 131 SE,تهران، تهرانپارس غربی,خاکستری,دنده‌ای,۱۶٫۸۰۰٫۰۰۰ تومان,۳۲۵٫۰۰۰,۲۰۰۵ - ۱۳۸۴
بدون رنگ,پراید 131 SX,تهران، جنت‌‌آباد مرکزی,نوک‌مدادی,دنده‌ای,۱۵۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
۰,پراید 131 SX,تهران، پیروزی,تک برگی,,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 131 SE,تهران، مرزداران,سفید,دنده‌ای,۴۷٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
۴۲٫۰۰۰٫۰۰۰ تومان,پراید 131 SX,تهران، آذری,دو برگی,۵۵٫۰۰۰,,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 131 SE,تهران، سعادت‌آباد,سفید,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 131 EX,تهران، تهران‌ویلا,نقره‌ای,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,پراید 131 SX,تهران، نارمک,سفید,دنده‌ای,۲۹٫۰۰۰٫۰۰۰ تومان,۱۷۸٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 131 SX,تهران، مسعودیه,سفید,دنده‌ای,۴۴٫۰۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,پراید 131 SE,تهران، نازی‌آباد,خاکستری,دنده‌ای,۴۳٫۵۰۰٫۰۰۰ تومان,۴۵٫۰۰۰,۲۰۱۷ - ۱۳۹۶
۰,پراید 131,تهران، صادقیه,دنده‌ای,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 SE,تهران، شهرک غرب,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 LE,تهران، پاسداران,مشکی,دنده‌ای,۳۵۰٫۰۰۰,,۲۰۰۵ - ۱۳۸۴
دنده‌ای,پراید 131 SE,تهران، فرحزاد,نقره‌ای,۱۲۰٫۰۰۰,,,۲۰۱۰ - ۱۳۸۹
دو لکه رنگ,پراید 131 SL,تهران، حسن‌آباد,سفید,دنده‌ای,۲۹٫۵۰۰٫۰۰۰ تومان,۱۸۲,۲۰۱۲ - ۱۳۹۱
چند لکه رنگ,پراید 131 SE,تهران، پردیس,خاکستری,دنده‌ای,۲۹٫۰۰۰٫۰۰۰ تومان,۲۳۷,۲۰۰۹ - ۱۳۸۸
,پراید 131 EX,تهران، شهرک کیانشهر,۲۰۰٫۰۰۰,,,,۲۰۰۵ - ۱۳۸۴
بدون رنگ,پراید 131 SE,تهران، صادقیه,نوک‌مدادی,دنده‌ای,۴۴٫۰۰۰٫۰۰۰ تومان,۴۲٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 131 TL,تهران، امام حسین(ع),سفید,دنده‌ای,۱۴۰٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
توافقی,پراید 131 SX,تهران، ورامین,چند لکه رنگ,۱۲۰٫۰۰۰,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 131 SE,تهران، پیروزی,سفید,دنده‌ای,۴۸٫۰۰۰٫۰۰۰ تومان,۲۰,۲۰۱۸ - ۱۳۹۷
,پراید 131 EX,تهران، شهر ری,۳۲۸,,,,۲۰۰۶ - ۱۳۸۵
بدون رنگ,پراید 131 SE,تهران، پیروزی,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 SE,تهران، شهر ری,سفید,دنده‌ای,۴۶٫۵۰۰٫۰۰۰ تومان,۵۸٫۰۰۰,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,پراید 131 EX,تهران، چیذر,سفید,دنده‌ای,۳۰٫۰۰۰٫۰۰۰ تومان,۲۷۰٫۰۰۰,۲۰۱۳ - ۱۳۹۲
تک برگی,پراید 131 SE,تهران، افسریه,یک لکه رنگ,۸۰٫۰۰۰,,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پراید 131 SE,تهران، نواب,سفید,دنده‌ای,۴۹٫۵۰۰٫۰۰۰ تومان,۱۵٫۰۰۰,۲۰۱۸ - ۱۳۹۷
تک برگی,پراید 131 EX,تهران، ملک‌آباد,بدون رنگ,۴۰٫۰۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
دو برگی,پراید 131 SE,تهران، پاکدشت,بدون رنگ,۴۵٫۵۰۰٫۰۰۰ تومان,۶۷,,۲۰۱۷ - ۱۳۹۶
دنده‌ای,پراید 131 EX,تهران، صادقیه,بدون رنگ,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 SE,تهران، نعمت‌آباد,سفید,دنده‌ای,۴۲٫۰۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 131 SE,تهران، مجیدیه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 SE,تهران، پیروزی,سفید,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۲۸٫۰۰۰,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,پراید 131 EX,تهران، مهرآباد جنوبی,سفید,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 131 EX,تهران، صادقیه,سفید,دنده‌ای,۲۵٫۰۰۰٫۰۰۰ تومان,۱,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 131 SE,تهران، تهرانپارس شرقی,دو لکه رنگ,۳۰۰٫۰۰۰,,,۲۰۰۶ - ۱۳۸۵
بدون رنگ,پراید 131 SE,تهران، اوقاف,سفید صدفی,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 SE,تهران، آهنگ,نوک‌مدادی,دنده‌ای,۴۱٫۵۰۰٫۰۰۰ تومان,۷۹٫۰۰۰,۲۰۱۶ - ۱۳۹۵
هستم,پراید 131 SX,تهران، شهریار,دنده‌ای,۲۰۰٫۰۰۰,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 131 SE,تهران، استاد معین,نوک‌مدادی,دنده‌ای,۴۰٫۰۰۰٫۰۰۰ تومان,۷۶٫۰۰۰,۲۰۱۵ - ۱۳۹۴
دنده‌ای,پراید 131 SE,تهران، میدان انقلاب,یک لکه رنگ,۱۸٫۰۰۰٫۰۰۰ تومان,۱۵۰٫۰۰۰,,۲۰۰۲ - ۱۳۸۱
,پراید 131 SE,تهران، صادقیه,,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 131 SE,تهران، پرند,نقدی,توافقی,۷,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 SE,تهران، دهکده المپیک,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 EX,تهران، فلاح,سفید,دنده‌ای,۱۳٫۷۰۰٫۰۰۰ تومان,۸۰٫۰۰۰,۲۰۰۰ - ۱۳۷۹
بدون رنگ,پراید 131 SE,تهران، قرچک,سفید,دنده‌ای,۴۶٫۰۰۰٫۰۰۰ تومان,۳۵٫۰۰۰,۲۰۱۸ - ۱۳۹۷
تک برگی,پراید 131 SL,تهران، فرحزاد,بدون رنگ,۲۰۶٫۰۰۰,,,۲۰۱۲ - ۱۳۹۱
چند لکه رنگ,پراید 131 SX,تهران، مشیریه,سفید,دنده‌ای,۳۲٫۸۰۰٫۰۰۰ تومان,۸۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 131 SE,تهران، شهر قدس,سفید,دنده‌ای,۴۲٫۰۰۰٫۰۰۰ تومان,۱۴۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 131 SX,تهران، تهرانپارس شرقی,نقره‌ای,دنده‌ای,۴۱٫۵۰۰٫۰۰۰ تومان,۶۵,۲۰۱۶ - ۱۳۹۵
۰,پراید 131 SE,تهران، ستارخان,تک برگی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 SE,تهران، شهرک گلستان غربی,سفید,دنده‌ای,۴۸٫۵۰۰٫۰۰۰ تومان,۱۳٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 131 SE,تهران، مشیریه,سفید,دنده‌ای,۴۲٫۲۰۰٫۰۰۰ تومان,۹۸,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,پراید 131 SE,تهران، شهر قدس,سفید,دنده‌ای,۴۵٫۰۰۰٫۰۰۰ تومان,۸۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 131 SX,تهران، چیتگر,سفید,دنده‌ای,۳۱,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,پراید 131 SX,تهران، شهریار,زیتونی,دنده‌ای,۲۹٫۰۰۰٫۰۰۰ تومان,۲۰۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 131 SX,تهران، حسن‌آباد,سفید صدفی,دنده‌ای,۲۴۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,پراید 131 SL,تهران، بومهن,نوک‌مدادی,دنده‌ای,۲۰۰٫۰۰۰,,۲۰۱۲ - ۱۳۹۱
بدون رنگ,پراید 131 SE,تهران، بهمن‌ یار,سفید,دنده‌ای,۴۱٫۰۰۰٫۰۰۰ تومان,۲۴۰,۲۰۱۵ - ۱۳۹۴
۲۰٫۰۰۰,پراید 131 SE,تهران، تهرانپارس شرقی,توافقی,,,,۲۰۱۸ - ۱۳۹۷
دنده‌ای,پراید 131 SL,تهران، رباط کریم,دو لکه رنگ,۲۵۰٫۰۰۰,,,۲۰۰۹ - ۱۳۸۸
بدون رنگ,پراید 131 SE,تهران، مجیدیه,سفید,دنده‌ای,۱٫۵۰۰,,۲۰۱۹ - ۱۳۹۸
۲۴۰٫۰۰۰,پراید 131 SL,تهران، مسعودیه,دنده‌ای,,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 131 EX,تهران، بلوار کشاورز,سفید,دنده‌ای,۳۷٫۵۰۰٫۰۰۰ تومان,۱۱۵٫۰۰۰,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پراید 131 SE,تهران، نیرو هوایی,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 LE,تهران، پیروزی,مشکی,دنده‌ای,۳۴٫۵۰۰٫۰۰۰ تومان,۱۱۶٫۰۰۰,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پراید 131 SE,تهران، جنت‌آباد جنوبی,سفید,دنده‌ای,۴۷٫۰۰۰٫۰۰۰ تومان,۵٫۰۰۰,۲۰۱۸ - ۱۳۹۷
۸۲٫۰۰۰,پراید 131 SE,تهران، قرچک,تک برگی,,,,۲۰۱۸ - ۱۳۹۷
دنده‌ای,پراید 131 EX,تهران، جی,یک لکه رنگ,توافقی,۱۲۹٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
چند لکه رنگ,پراید 131 SE,تهران، شهر قدس,نقره‌ای,دنده‌ای,۱۶٫۰۰۰٫۰۰۰ تومان,۲۰۰٫۰۰۰,۲۰۰۱ - ۱۳۸۰
چند لکه رنگ,پراید 131,تهران، شهریار,نقره‌ای,دنده‌ای,۲۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۰۴ - ۱۳۸۳
بدون رنگ,پراید 131 SE,تهران، ابوذر,سفید,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۸۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دنده‌ای,پراید 131,تهران، شیان,دو لکه رنگ,۲۰۰٫۰۰۰,,,۲۰۱۰ - ۱۳۸۹
بدون رنگ,پراید 131 SE,تهران، تهرانپارس شرقی,سفید,دنده‌ای,۴۵٫۸۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,پراید 131 SE,تهران، قرچک,سفید,دنده‌ای,۳۹٫۰۰۰٫۰۰۰ تومان,۱۲۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,پراید 131 SX,تهران، پیروزی,سفید,دنده‌ای,۳۳٫۶۰۰٫۰۰۰ تومان,۱۶۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
یک لکه رنگ,پراید 131 SE,تهران، پردیس,سفید,دنده‌ای,۴۶٫۰۰۰٫۰۰۰ تومان,۵۳٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دو لکه رنگ,پراید 131 SX,تهران، شهرک رضویه,سفید,دنده‌ای,۳۲٫۵۰۰٫۰۰۰ تومان,۱۲۳٫۰۰۰,۲۰۱۱ - ۱۳۹۰
۱۳۲٫۰۰۰,پراید 131 SL,تهران، پاکدشت,توافقی,,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 131 EX,تهران، استاد معین,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 131 SE,تهران، آذری,سفید,دنده‌ای,۴۷٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,پراید 131 SE,تهران، کوی هفدهم شهریور,سفید,دنده‌ای,۳۷٫۰۰۰٫۰۰۰ تومان,۱۰۳٫۰۰۰,۲۰۱۴ - ۱۳۹۳
بدون رنگ,پراید 131 SE,تهران، پاکدشت,سفید,دنده‌ای,۴۴٫۰۰۰٫۰۰۰ تومان,۵۳٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 131 SE,تهران، تهران‌سر,سفید,دنده‌ای,۱۱۹٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
دنده‌ای,پراید 131 SE,تهران، رباط کریم,بدون رنگ,۴۶٫۹۰۰٫۰۰۰ تومان,۳۰٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
چند لکه رنگ,پراید 131 SX,تهران، آذری,سفید,دنده‌ای,۱۰۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
دو لکه رنگ,پراید 131 SX,تهران، پونک,سفید,دنده‌ای,۳۴٫۵۰۰٫۰۰۰ تومان,۱۸۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
دنده‌ای,پراید 131 SE,تهران، شهریار,بدون رنگ,۴۸٫۵۰۰٫۰۰۰ تومان,۲۵٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
